class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,544,0.6585956416464891,0.5,0.8377445339470656,0.5684430512016719,0.7215739863264063,0.643457553511619
1,NREM_to_Awake,55,0.7222222222222222,0.7090909090909091,0.9889543446244478,0.7155963302752294,0.9320792609452402,0.6592600974710165
2,Stable_NREM,814,0.7230443974630021,0.8402948402948403,0.5626043405676127,0.7772727272727272,0.7633012432678544,0.7829559549054516
