epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,lr
1.0,1.0740908882285976,0.41871044303797467,0.4092060846553082,0.3356530702793081,0.4634053899900468,1.0467413544234037,0.4362077660110943,0.46869731598699,0.360468705562831,0.44424660728517534,4.0006579495754635e-05
2.0,0.9950902263952207,0.4910996835443038,0.4942908465264044,0.39171997213843324,0.5206722696214813,1.0020712017111266,0.5476550680786687,0.5142475632619267,0.434714389217887,0.562607044033068,4.002631509703425e-05
3.0,0.961704249246211,0.549248417721519,0.5334071014949167,0.438025585352656,0.5650669014933816,1.111454430458465,0.5254664649520928,0.5863350816478502,0.359604805683881,0.48724579511375643,4.0059198147151855e-05
4.0,0.936878663640988,0.5415348101265823,0.5223933323793543,0.4368449876566798,0.5589752772444416,1.048306937146776,0.5355521936459909,0.531572497575331,0.43416722504192545,0.554060011147203,4.010521422251487e-05
5.0,0.9137639105319977,0.560818829113924,0.5390107388142941,0.45335697348044296,0.5784524452471285,1.1664004599392805,0.5012607160867373,0.5848426342702456,0.3952990617041774,0.5222136909470423,4.016434313895181e-05
6.0,0.9094096163782892,0.5775316455696202,0.5369767089637901,0.46447057049179813,0.5873603633859313,1.0980190016438247,0.5637922339889057,0.576122431584318,0.40890119632183763,0.532747279242871,4.0236558960565664e-05
7.0,0.8871595601115045,0.5777294303797469,0.560452687250297,0.47495615114064393,0.5890911472023163,1.1872668013209595,0.5259707513867877,0.6005930479547484,0.3851101721116194,0.5119405730070914,4.032183001111035e-05
8.0,0.8849476315552676,0.5656645569620253,0.5511744147236111,0.45929379878550575,0.5796755624937376,1.1213086826357648,0.5098335854765507,0.5496360911504072,0.42645908598932003,0.5233956393473492,4.042011888788485e-05
9.0,0.8810475332827508,0.5777294303797469,0.5483847529140753,0.48065747998827124,0.5900059810428099,1.4339608787829023,0.3101361573373676,0.5256331302175019,0.2814300856816139,0.36958451968697165,4.053138247813933e-05
10.0,0.8839576758349998,0.5840585443037974,0.5576881569425608,0.4740158534906253,0.5972576122811217,1.2065017838040446,0.5249621785173979,0.6021733397873715,0.41753252177749306,0.543202054631827,4.065557197798583e-05
11.0,0.8694657766366307,0.585245253164557,0.5658395207812533,0.4849778070373752,0.5964310495760798,1.1025260401625736,0.5486636409480585,0.5401839322562482,0.44424341428972786,0.566664348283064,4.07926329138052e-05
12.0,0.867891396619851,0.5708069620253164,0.566489344031213,0.47772645243468465,0.5854888023933099,1.1611317755655393,0.5330307614725164,0.5786364446660003,0.44248945478789475,0.554113060599985,4.094250516614108e-05
13.0,0.8919757807367965,0.5941455696202531,0.5614082893927635,0.49484204135214843,0.6032939846711395,1.200961679956616,0.49974785678265254,0.5924896827987471,0.4248521889125029,0.5199712332937785,4.110512299607026e-05
14.0,0.8619094812605954,0.5803006329113924,0.5631941470241547,0.4867547405437045,0.5927227095586861,1.1979566728653959,0.5315179021684316,0.5984530589905116,0.437178822230563,0.5558580596475391,4.128041507403799e-05
15.0,0.8848655627498144,0.575751582278481,0.5533526806335344,0.484096523987067,0.588035539447199,1.2468655551856538,0.5103378719112456,0.5928449994457843,0.3937029283559001,0.5226031058241715,4.1468304511145395e-05
16.0,0.879605769450906,0.5812895569620253,0.5627060022040519,0.48849441969698876,0.5935717569963835,1.1608195481309973,0.567826525466465,0.5927049870678444,0.4130662724965764,0.540132485689026,4.1668708892875575e-05
17.0,0.8618655032183551,0.5864319620253164,0.5710766013912975,0.4931167665962188,0.5978568215601535,1.1171737259467083,0.5632879475542107,0.5577988441069843,0.45367449835151774,0.579063251468326,4.188154031524326e-05
18.0,0.8771027098350888,0.5963212025316456,0.567901810649274,0.5000674417726879,0.6074608125702581,1.148138553385054,0.5582450832072617,0.571929585519901,0.44213044850797045,0.5682924070212172,4.210670542335247e-05
19.0,0.8747757377126549,0.590684335443038,0.5586327301796956,0.49352569730712226,0.6031695641126775,1.2786987879573246,0.4957135653050933,0.6044928155365503,0.4062183394510343,0.5303293954962591,4.234410545234498e-05
20.0,0.8666223600695405,0.5878164556962026,0.5678490466498963,0.4911925160798731,0.5998784472493522,1.214174694986098,0.44175491679273826,0.5546328181261528,0.36895868646810975,0.42320875057208357,4.259363627072198e-05
21.0,0.8614661544561386,0.5869264240506329,0.5660127800656561,0.4930507922647682,0.5993308181751758,1.283027527251751,0.5143721633888049,0.6089587483833093,0.36064144013973537,0.49743271025359476,4.285518842601942e-05
22.0,0.8688501342187954,0.5809928797468354,0.5684702731887098,0.48873179040665776,0.5939011954572542,1.1112000210923614,0.5854765506807866,0.560628425355255,0.4312924129761111,0.5636980644175901,4.312864719281762e-05
23.0,0.8701430779846409,0.5773338607594937,0.5737591051698515,0.4771590306149866,0.5914985659542857,1.1443104734940175,0.46394351991931415,0.504251963706881,0.3746903449830763,0.4416294263205925,4.341389262306357e-05
24.0,0.8702411020669756,0.5763449367088608,0.5702312244781,0.48931576300976354,0.5896845350985376,1.1146224624901424,0.5763993948562783,0.5563520338735987,0.45825942125838415,0.5892954685629136,4.3710799598684106e-05
25.0,0.8685147698167004,0.5929588607594937,0.569259063184017,0.5034642271096287,0.6037159826076872,1.1348779353600107,0.5799293998991427,0.5612305803791054,0.4188406255089996,0.5540367798102954,4.4019237886466845e-05
26.0,0.8703892612004582,0.5877175632911392,0.5755249146474471,0.5018606083228324,0.5997098565054374,1.238726356086019,0.5113464447806354,0.5991075150586719,0.4212500363940617,0.5419058074542121,4.4339072195184804e-05
27.0,0.8654788070464436,0.5892009493670886,0.5689529816540695,0.5030226597328882,0.6001229287447434,1.2972552958487023,0.4987392839132627,0.6043637504351405,0.36671703425465435,0.504878849849196,4.467016223493955e-05
28.0,0.8657292325662661,0.5903876582278481,0.5717957268139237,0.49177070417939,0.6017661395585551,1.1101339994448336,0.4886535552193646,0.5034815745707452,0.39514894603739886,0.47795191510169893,4.501236277869702e-05
29.0,0.8716973458664327,0.585245253164557,0.5643913232989184,0.4973426094424946,0.5974552252197896,1.3429699541039979,0.41805345436207764,0.5801675598916063,0.3586726470218265,0.4581606482275582,4.536552372598888e-05
30.0,0.8580778272280211,0.5949367088607594,0.5675891849085763,0.49690351092633384,0.6056114737362419,1.1968855709964676,0.5194150277357539,0.5953747600046498,0.432562754108105,0.5447331059155128,4.572949016875158e-05
31.0,0.8634959518720832,0.5758504746835443,0.5657319663012005,0.48905124746429873,0.5895365281633445,1.2600551660891681,0.49268784669692384,0.5963097028382145,0.409853249026888,0.5266978754209234,4.6104102459274115e-05
32.0,0.852916701496402,0.5797072784810127,0.5741408978593486,0.4944833559781328,0.5919739656543103,1.1745655611495567,0.5073121533030761,0.5696521839601334,0.42607410251842776,0.5273069562865788,4.648919628022481e-05
33.0,0.8661654790556883,0.5908821202531646,0.5680885274092131,0.4944257167601321,0.6018559398871358,1.2004253679733354,0.5284921835602622,0.5993120678179866,0.43635446046427173,0.5548670469266052,4.688460271672632e-05
34.0,0.8612463344124299,0.59375,0.5683323222895091,0.5099842992257311,0.6038221042692908,1.3197131850054573,0.4891578416540595,0.6087080729782414,0.39579596116461757,0.5264267050607535,4.7290148330447313e-05
35.0,0.8494462581186355,0.5909810126582279,0.5803830312576509,0.4982960423766836,0.6024023739804377,1.1311019401747473,0.5597579425113465,0.5671221101744717,0.4562658835249597,0.5783427608756223,4.770565523567818e-05
