class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1014,0.5982339955849889,0.534516765285996,0.8024959305480195,0.5645833333333333,0.7371235690030298,0.607708729061113
1,NREM_to_Awake,66,0.6805555555555556,0.7424242424242424,0.9917592260838409,0.7101449275362319,0.9867322454208874,0.7566975230467908
2,Stable_NREM,1777,0.7583821181479511,0.8019133370849747,0.5796296296296296,0.7795404814004376,0.7777723066341524,0.8336045166099652
