class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1033,0.41854419410745236,0.4675701839303001,0.6930466605672461,0.44170096021947874,0.594581464906042,0.4236406638728867
1,NREM_to_Awake,79,0.4426229508196721,0.6835443037974683,0.978343949044586,0.5373134328358209,0.9611706845118115,0.5325772124841883
2,Stable_NREM,2107,0.7467833247555327,0.688656858092074,0.5575539568345323,0.7165432098765432,0.6701812731115534,0.7550854204412556
