accuracy,balanced_accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,specificity_macro,specificity_weighted,macro_f1,cohen_kappa,weighted_f1,roc_auc_ovr_macro,roc_auc_ovr_weighted,average_precision_macro,average_precision_weighted,n_samples,roc_auc_ovr_NREM_to_MA,average_precision_NREM_to_MA,f1_NREM_to_MA,roc_auc_ovr_NREM_to_Awake,average_precision_NREM_to_Awake,f1_NREM_to_Awake,roc_auc_ovr_Stable_NREM,average_precision_Stable_NREM,f1_Stable_NREM,params_total,params_trainable,params_frozen,macs_per_forward,latency_ms_per_segment,train_wall_clock_s,label_fraction_requested,label_fraction_realised,partition,best_epoch,best_monitor_value,n_train,n_val,n_eval,evaluated_on
0.6364053186611646,0.6493327232397093,0.5926371231339495,0.636434126209336,0.6493327232397093,0.6364053186611646,0.7669339436288118,0.6643965122252709,0.6154878526645767,0.30672482130316414,0.6350947427842912,0.7704980771317199,0.6934237689078675,0.621169795371987,0.6585269192244294,2181,0.6688923044110452,0.6238663710643089,0.5924764890282131,0.9390900067909941,0.544719166604746,0.578125,0.7035119201931201,0.6949238484469062,0.6758620689655173,10723,10723,0,4106624,0.0064465331282311435,116.328,1.0,1.0,selection_fold_03,114,0.6154878526645767,9924,2181,2181,val
