class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,835,0.5841232227488151,0.5904191616766467,0.5693251533742332,0.5872543180464562,0.5732162668527975,0.5751516802705112
1,NREM_to_Awake,75,0.3888888888888889,0.28,0.979047619047619,0.32558139534883723,0.8585989417989418,0.342212709908518
2,Stable_NREM,740,0.574468085106383,0.5837837837837838,0.6483516483516484,0.579088471849866,0.6563988713988714,0.5720042309965436
