epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,lr
1.0,1.090573483453123,0.36909609120521175,0.3282449230691747,0.21855630357111325,0.26851720923183137,1.0594877981800805,0.5279751332149201,0.3333333333333333,0.23082896524946614,0.3656158610323471,4.0006579495754635e-05
2.0,1.0807454485070045,0.5289087947882736,0.35998583047541516,0.3529977561328191,0.5336940092206401,1.071760022407315,0.5288632326820604,0.34259259259259256,0.2474243863132752,0.3674077673855649,4.002631509703425e-05
3.0,1.0787429992073134,0.5752239413680782,0.36836106701017135,0.3667103884179214,0.5653589794352786,1.0727609353632952,0.5310834813499112,0.37443930473787496,0.29351062716788595,0.372857041115624,4.0059198147151855e-05
4.0,1.0743723882526062,0.5969055374592834,0.38675607696841924,0.3906780107161283,0.5812043989917375,1.0743725272309081,0.5315275310834814,0.4052206393063849,0.31712737660486834,0.37715175040459237,4.010521422251487e-05
5.0,1.0713257444021367,0.5802117263843648,0.4236079005272697,0.42312752471880927,0.5786444702896947,1.0715918316510813,0.533303730017762,0.4150966067752469,0.33000354807924576,0.3794985240227229,4.016434313895181e-05
6.0,1.0653269756888721,0.6082043973941368,0.40954904770277895,0.42184322162645776,0.5939461611326811,1.0710136951815807,0.5306394316163411,0.43521694392918503,0.3221843882599264,0.38160569293539315,4.0236558960565664e-05
7.0,1.0640576472111556,0.6174674267100977,0.435809639105657,0.4447801645023571,0.6020815777519017,1.074716785237802,0.5186500888099467,0.4667910958776011,0.30907049033807077,0.38213202986288825,4.032183001111035e-05
8.0,1.060731304390811,0.6083061889250815,0.419557769137747,0.43033742569261385,0.596591509930735,1.0783129083538563,0.49955595026642985,0.5112768137232853,0.3021775165317469,0.38311759030334247,4.042011888788485e-05
9.0,1.0592784029264792,0.5865228013029316,0.49977603592335457,0.4290729866829163,0.5761075366187854,1.0748931050935817,0.5084369449378331,0.5125344843459686,0.3084587136012329,0.3853440295066196,4.053138247813933e-05
10.0,1.055683170545373,0.6019951140065146,0.5015068989359505,0.4140706242757644,0.5659615873080369,1.0677824454451539,0.5217584369449378,0.48348176371507035,0.32498110217408466,0.41027477599179946,4.065557197798583e-05
11.0,1.0526741061614469,0.5855048859934854,0.4954444991265823,0.46741038285527486,0.589543083122375,1.0806639071679667,0.4436056838365897,0.5368429601893476,0.28164455768958546,0.37158137430854077,4.07926329138052e-05
12.0,1.0500453780450727,0.6090187296416938,0.500509843513457,0.45542430603718814,0.5945089970309456,1.0900443927856365,0.3441385435168739,0.5262364748141491,0.2456704318298254,0.33128572723284,4.094250516614108e-05
13.0,1.0483327224510888,0.5930374592833876,0.5165806978669698,0.433297613003349,0.5786295729034665,1.0822727930058806,0.42362344582593253,0.5372751627872357,0.2744654233829407,0.36423218367077886,4.110512299607026e-05
14.0,1.045315636485718,0.6054560260586319,0.5232623447014986,0.4443459171985187,0.5843878594917559,1.073302747513007,0.45071047957371224,0.541664599971214,0.28843210299084365,0.379466199862283,4.128041507403799e-05
15.0,1.041720744841262,0.6134975570032574,0.49942868917677546,0.4532998048984127,0.587110529137853,1.070454359266305,0.46714031971580816,0.5431708594809599,0.2933052594605377,0.38180596414312057,4.1468304511145395e-05
16.0,1.0394168688342316,0.6204193811074918,0.507153998635518,0.47136851015411524,0.6006907562424467,1.0814402114011044,0.39342806394316165,0.5530057798635214,0.2665828329124578,0.3550761183315,4.1668708892875575e-05
17.0,1.038457400441558,0.594564332247557,0.5429324433767506,0.41346356280499724,0.560238566368683,1.069449937153032,0.44182948490230906,0.5363937250348297,0.28783323597334565,0.38025378189103193,4.188154031524326e-05
18.0,1.0352600832327181,0.6149226384364821,0.5288843274275855,0.4819968639725502,0.6093303644971241,1.0817266628543183,0.35079928952042627,0.5304416892800868,0.2485587470312536,0.33457383092217097,4.210670542335247e-05
19.0,1.033851782545593,0.5990431596091205,0.5400862920925046,0.44493807123912377,0.583753353163445,1.0879981814226927,0.31261101243339257,0.5063317930087103,0.2328934013456779,0.31683324318927797,4.234410545234498e-05
20.0,1.030390283378017,0.5960912052117264,0.5320893253409104,0.4104090655498689,0.5622304597168588,1.0697365647734376,0.4271758436944938,0.5407139436374587,0.3220660484424888,0.42638448042218036,4.259363627072198e-05
21.0,1.0289285751818058,0.5998574918566775,0.5405065599106401,0.4486351357897072,0.5876556647942353,1.0827367108837962,0.32371225577264656,0.5134525096802286,0.23810859006735918,0.3224230476121676,4.285518842601942e-05
22.0,1.0258764125625164,0.5973127035830619,0.5433436048054759,0.42571857372798,0.5693119801938927,1.0755559460096207,0.38410301953818826,0.5472305055061639,0.26390127758954285,0.35282483964812655,4.312864719281762e-05
23.0,1.0237022362625172,0.615228013029316,0.547815548748304,0.4809734940278247,0.605744918198922,1.0750715745278827,0.38898756660746003,0.5502023035528962,0.2645650020476269,0.3527017315399884,4.341389262306357e-05
24.0,1.024176398589479,0.5968037459283387,0.5498055714689982,0.43256209150568586,0.5732516266044707,1.0897846763976726,0.29706927175843695,0.49651962592152216,0.2262036281903609,0.3086096355913715,4.3710799598684106e-05
25.0,1.017631443005043,0.6124796416938111,0.5417510977757743,0.4614150474468053,0.5908300498284436,1.0847968585114285,0.30550621669627,0.5027984510188306,0.23868827989010932,0.3244744129689558,4.401923788646684e-05
26.0,1.0178541789614028,0.6063721498371335,0.538244389210302,0.4408693787246653,0.5835074206863871,1.0899022074406355,0.27042628774422733,0.4802028845850703,0.21832509932207556,0.29770963042060333,4.4339072195184804e-05
27.0,1.015247559508594,0.6000610749185668,0.5553139397576835,0.44682736265862283,0.5852744234518096,1.0926219584886812,0.2664298401420959,0.4771756393782085,0.21210784721823192,0.29011105648210445,4.467016223493955e-05
28.0,1.0139864591899834,0.5926302931596091,0.5584155144897743,0.4237645982331851,0.5718543076741597,1.0964523088021558,0.2433392539964476,0.46259756256295753,0.20031201006358043,0.2739329864782704,4.501236277869702e-05
29.0,1.0130466745031772,0.5908998371335505,0.5536425098666902,0.4131571952091961,0.5626721093320887,1.1032817401852109,0.1891651865008881,0.42845116452080817,0.16782376079941377,0.2263573685531183,4.536552372598888e-05
30.0,1.0110352328623544,0.5746131921824105,0.5593456071964441,0.41177359539523756,0.5604016337759914,1.1003978385806719,0.23046181172291297,0.4544674812621446,0.1936257352912546,0.26465441061624684,4.572949016875158e-05
31.0,1.0095963718836782,0.5861156351791531,0.5591950261217673,0.3975961183547218,0.5518665041926161,1.0961777848418186,0.23090586145648312,0.45491586773564013,0.1950158300626593,0.26594674075817437,4.6104102459274115e-05
32.0,1.0034533997312043,0.6094258957654723,0.5763606496625507,0.47046334979904875,0.600624190519909,1.0742510046882696,0.35257548845470693,0.5372203874995823,0.2936945121778379,0.39166514751934584,4.648919628022481e-05
33.0,1.0039049266603948,0.6230659609120521,0.5417341502678397,0.4704093376209393,0.599146076718456,1.0834592144612096,0.2975133214920071,0.5072183817834328,0.2808968096814138,0.36902178448871426,4.688460271672632e-05
34.0,1.0011845198050384,0.6122760586319218,0.5594282910390559,0.49054455372819666,0.6073187517378648,1.0851730726540194,0.29040852575488457,0.49343467040513805,0.2331137309355972,0.31690913219182537,4.7290148330447313e-05
35.0,1.0003957503781644,0.6129885993485342,0.5648797665913972,0.450117995600118,0.5847372153839941,1.090969572058791,0.2508880994671403,0.47425306483077473,0.24150955736247148,0.319216012261902,4.770565523567818e-05
36.0,0.9997888898616505,0.5999592833876222,0.5620522187931222,0.4362466563401565,0.5807624687760362,1.0930430743029445,0.24866785079928952,0.46663388950544,0.209009907833092,0.28485927653595844,4.8130941177357656e-05
37.0,0.9981312670226206,0.6021986970684039,0.5620361208249737,0.4343780465157499,0.577915955111712,1.0997579063869496,0.21269982238010657,0.4455501068662287,0.19810824527954587,0.2656702957716118,4.8565819611015904e-05
38.0,0.9968190515468486,0.6040309446254072,0.5715499598549797,0.45742842658338523,0.5944443292960319,1.099265031238644,0.21403197158081705,0.44555095554725105,0.1939516696097984,0.26126178671781686,4.901009978459904e-05
39.0,0.9948908643924452,0.6003664495114006,0.5726508244222653,0.45751456941377855,0.5928810329028961,1.0875330902966893,0.2730905861456483,0.4843495400604632,0.2374476354765881,0.32033642481561414,4.946358682213934e-05
40.0,0.9906227821635889,0.6074918566775245,0.5664902899924922,0.4551752860117963,0.5938469227278514,1.1079207226819296,0.1811722912966252,0.4239090236889819,0.16644668295777024,0.2232384601181356,4.992608180923426e-05
41.0,0.9883139438271911,0.601078990228013,0.568621051054174,0.4420981064769605,0.5829218752291101,1.1080551486244,0.1878330373001776,0.4274980957326653,0.16683724686968462,0.22554343022721585,5.039738188029685e-05
42.0,0.991048428251223,0.5890675895765473,0.5700309086017747,0.4248707143979775,0.572651341335671,1.097605923352826,0.2424511545293073,0.46198085435335495,0.19994854172126428,0.27376698470554645,5.087728030753931e-05
43.0,0.9876097213561837,0.612785016286645,0.5626037934288585,0.44497583649205924,0.5843638517629968,1.1019739840001026,0.21758436944937834,0.44628138701385395,0.18563417704897775,0.25301393374890807,5.136556659165068e-05
44.0,0.9856248307694053,0.5958876221498371,0.5697381037331977,0.4297565085537558,0.574697269506582,1.104165094783844,0.20204262877442272,0.4375334659287417,0.18380139014908956,0.2476643645586127,5.186202655412876e-05
45.0,0.9806394699342088,0.6099348534201955,0.5687965653626282,0.45376963926596275,0.5918316010445223,1.0924598889071395,0.2522202486678508,0.47005294245097134,0.21905672892012862,0.2965467626821115,5.236644243122582e-05
46.0,0.9776267436505918,0.6187907166123778,0.5619107996553201,0.4742748684986781,0.6014346860224881,1.097012897791278,0.20870337477797513,0.44890833767182214,0.20948568892005903,0.26811243603288915,5.2878592969467044e-05
47.0,0.9789626996369626,0.6103420195439739,0.5722073693416551,0.4669081328718521,0.598930460748643,1.1137423350163083,0.1603019538188277,0.4134773194554498,0.16270337044939445,0.21001722939117667,5.339825352269968e-05
48.0,0.9780692145568152,0.5977198697068404,0.5715591797698444,0.4499110405773079,0.5910566754992024,1.1067391705978826,0.19849023090586146,0.43523467193276383,0.18115385776473644,0.2439235393635945,5.392519615063011e-05
49.0,0.9773562861187839,0.5968037459283387,0.5653977835548082,0.4386380207200326,0.5843178483024692,1.0936602277823493,0.23357015985790408,0.46376761079915796,0.22899660943472022,0.29929714338601193,5.44591897188061e-05
50.0,0.9766609216357676,0.5964983713355049,0.5677900957443536,0.45063980541455156,0.5910912291094843,1.1105587154256302,0.19271758436944939,0.43080597146426364,0.17200110623631973,0.2326505533103746,5.500000000000001e-05
51.0,0.9770303188007119,0.6021986970684039,0.57323549049537,0.4500036988653637,0.5848865376454858,1.1053607690397842,0.2024866785079929,0.4394942019841345,0.1933706921032584,0.2578163816075194,5.554738977694855e-05
52.0,0.9716558130245644,0.6165513029315961,0.5738925541455989,0.46637579020298014,0.6013473149293627,1.1122842514705489,0.17495559502664298,0.4220006229633031,0.1720353368047088,0.2258281527989227,5.610111894640415e-05
53.0,0.9723382132061141,0.5870317589576547,0.5762757134135784,0.4282557498248594,0.573648252803425,1.1045842971090314,0.1891651865008881,0.4355648088504733,0.19236468791275937,0.2448370250316551,5.6660944624452176e-05
54.0,0.9710970056950076,0.6042345276872965,0.5740594542102794,0.46079844052856106,0.5955342417861906,1.1155790422991791,0.1780639431616341,0.42217064206145505,0.16582816690197633,0.22176955296160852,5.722662125304783e-05
55.0,0.9669229368821806,0.5914087947882736,0.5747919107868819,0.4231547163240257,0.5696489624560828,1.118048772506985,0.152753108348135,0.4094955909920745,0.15761744343801243,0.20007558707884476,5.7797900707725996e-05
