class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,991,0.49169435215946844,0.44803229061553984,0.6360031720856463,0.46884899683210135,0.4574781278933079,0.42043100353348317
1,NREM_to_Awake,72,0.12794612794612795,0.5277777777777778,0.8811926605504588,0.20596205962059622,0.8132645259938839,0.15418027350529256
2,Stable_NREM,1189,0.629277566539924,0.5567703952901598,0.6331138287864534,0.5908076751450245,0.6252809739957133,0.6303189998819722
