class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,743,0.0,0.0,1.0,0.0,0.5066787471874904,0.4235713882387325
1,NREM_to_Awake,70,0.0,0.0,1.0,0.0,0.5101436042168175,0.040572301871750385
2,Stable_NREM,978,0.5460636515912898,1.0,0.0,0.7063921993499458,0.4947837668560735,0.5426002014367475
