class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,791,0.0,0.0,1.0,0.0,0.5291152987892311,0.4171585675452931
1,NREM_to_Awake,47,0.0,0.0,1.0,0.0,0.5476305609284333,0.02987604847116266
2,Stable_NREM,1145,0.5774079677256682,1.0,0.0,0.7320971867007673,0.47609040030849076,0.5702426477546743
