class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1176,0.68359375,0.44642857142857145,0.9128407460545194,0.5401234567901234,0.7866131208580993,0.627849312394518
1,NREM_to_Awake,86,0.4508670520231214,0.9069767441860465,0.9755028365136669,0.6023166023166023,0.9826630845436991,0.7020798700240339
2,Stable_NREM,2702,0.812768772742309,0.9093264248704663,0.5515055467511886,0.8583406113537118,0.8478797474665124,0.9208660094547536
