class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1014,0.3815489749430524,0.6607495069033531,0.4107433532284319,0.48375451263537905,0.5013206321482961,0.3426925618001001
1,NREM_to_Awake,66,0.6,0.36363636363636365,0.994267287710498,0.4528301886792453,0.7754633399563532,0.40601529449265716
2,Stable_NREM,1777,0.6748350612629594,0.40292628024760835,0.6805555555555556,0.5045806906272022,0.5598269555430501,0.6776689172475618
