class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1003,0.4779693486590038,0.49750747756729813,0.5373514431239389,0.487542745481192,0.46106290635732866,0.4522785841628194
1,NREM_to_Awake,54,0.14285714285714285,0.7222222222222222,0.8899858956276445,0.23853211009174313,0.9136150725243344,0.4902918071052027
2,Stable_NREM,1124,0.6087962962962963,0.4679715302491103,0.6802270577105014,0.5291750503018109,0.6492111562637828,0.6121531586871328
