class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1014,0.568359375,0.5739644970414202,0.7601736299511666,0.5711481844946026,0.7291500116117171,0.6094614105897058
1,NREM_to_Awake,66,0.6351351351351351,0.7121212121212122,0.9903260480114654,0.6714285714285714,0.9693441038836955,0.7069647401518068
2,Stable_NREM,1777,0.7646389994314952,0.7568936409679234,0.6166666666666667,0.7607466063348416,0.7612887930136101,0.8196279776070756
