accuracy,balanced_accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,specificity_macro,specificity_weighted,macro_f1,cohen_kappa,weighted_f1,roc_auc_ovr_macro,roc_auc_ovr_weighted,average_precision_macro,average_precision_weighted,n_samples,roc_auc_ovr_NREM_to_MA,average_precision_NREM_to_MA,f1_NREM_to_MA,roc_auc_ovr_NREM_to_Awake,average_precision_NREM_to_Awake,f1_NREM_to_Awake,roc_auc_ovr_Stable_NREM,average_precision_Stable_NREM,f1_Stable_NREM,params_total,params_trainable,params_frozen,macs_per_forward,latency_ms_per_segment,train_wall_clock_s,label_fraction_requested,label_fraction_realised,partition,best_epoch,best_monitor_value,n_train,n_val,n_eval,evaluated_on
0.5279751332149201,0.3333333333333333,0.17599171107164002,0.2787577412933126,0.3333333333333333,0.5279751332149201,0.6666666666666666,0.47202486678507993,0.23035939164971422,0.0,0.36487209148069744,0.5,0.5,0.3333333333333333,0.4734268177645133,2252,0.5,0.4400532859680284,0.0,0.5,0.03197158081705151,0.0,0.5,0.5279751332149201,0.6910781749491427,157113404,157113404,0,1887691776,0.7982254166563507,1633.969,1.0,1.0,selection_fold_04,1,0.23035939164971422,9853,2252,2252,val
