class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,743,0.6935704514363885,0.6823687752355316,0.7862595419847328,0.6879240162822252,0.7985472552988195,0.7484598027496163
1,NREM_to_Awake,70,0.8035714285714286,0.6428571428571429,0.9936083672283557,0.7142857142857143,0.9570100439943554,0.7618107597592769
2,Stable_NREM,978,0.7729083665338645,0.7934560327198364,0.7195571955719557,0.7830474268415741,0.8302281182321025,0.8289109810221268
