class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,868,0.6140888208269525,0.4619815668202765,0.824634655532359,0.5272846811308349,0.7126878834232865,0.6093757397401306
1,NREM_to_Awake,73,0.68,0.6986301369863014,0.989247311827957,0.6891891891891891,0.9385832474100261,0.7028087133844111
2,Stable_NREM,1364,0.709575142675967,0.8203812316715543,0.5132837407013815,0.7609656579394763,0.7376317077047255,0.7799013776643979
