class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,812,0.0,0.0,1.0,0.0,0.5,0.2910394265232975
1,NREM_to_Awake,94,0.0,0.0,1.0,0.0,0.5,0.03369175627240143
2,Stable_NREM,1884,0.6752688172043011,1.0,0.0,0.8061617458279846,0.5,0.6752688172043011
