class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,544,0.0,0.0,1.0,0.0,0.5145398277262574,0.4018664727515725
1,NREM_to_Awake,55,0.0,0.0,1.0,0.0,0.5118824474494578,0.04067274689255735
2,Stable_NREM,814,0.5760792639773531,1.0,0.0,0.7310282891782667,0.5126664834511245,0.5946726162399838
