accuracy,balanced_accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,specificity_macro,specificity_weighted,macro_f1,cohen_kappa,weighted_f1,roc_auc_ovr_macro,roc_auc_ovr_weighted,average_precision_macro,average_precision_weighted,n_samples,roc_auc_ovr_NREM_to_MA,average_precision_NREM_to_MA,f1_NREM_to_MA,roc_auc_ovr_NREM_to_Awake,average_precision_NREM_to_Awake,f1_NREM_to_Awake,roc_auc_ovr_Stable_NREM,average_precision_Stable_NREM,f1_Stable_NREM,params_total,params_trainable,params_frozen,macs_per_forward,latency_ms_per_segment,train_wall_clock_s,label_fraction_requested,label_fraction_realised,partition,best_epoch,best_monitor_value,n_train,n_val,n_eval,evaluated_on
0.626155426223896,0.4820843547498243,0.4751896196514833,0.6090733405723576,0.4820843547498243,0.626155426223896,0.7175071536956925,0.5263660348631818,0.4767849799489201,0.15222731784977217,0.615768532162195,0.686564719505156,0.6405185185451733,0.4586057376058659,0.6450852125922346,2921,0.544385617681016,0.34330856683442146,0.354306658521686,0.8376818376818377,0.23284131869487085,0.32894736842105265,0.6776267031526139,0.7996673272883055,0.7471009129040217,3183108,771,3182337,155408384,0.08151472187212978,147.298,1.0,1.0,selection_fold_04,53,0.4767849799489201,9184,2921,2921,val
