class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,900,0.25121654501216545,0.4588888888888889,0.3908955962394854,0.324685534591195,0.3758422673044147,0.2519749054374891
1,NREM_to_Awake,72,0.5625,0.375,0.9926289926289926,0.45,0.9226970476970477,0.5144535049052307
2,Stable_NREM,1949,0.6045565500406835,0.38122113904566446,0.5,0.4675896790434235,0.5362864146855937,0.6696761159023801
