epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,lr
1.0,1.0417412021467762,0.5290322580645161,0.44662101109139973,0.3554118172219823,0.5113735414035078,0.9553586613525222,0.5488308115543329,0.48178283785785125,0.4253109483057281,0.44437841330454786,4.0006579495754635e-05
2.0,0.9267217826458716,0.5992943548387096,0.540047756011433,0.4900111385021937,0.5867909447325476,0.9414974519934254,0.4488766620816139,0.5676263463902917,0.3662797186961478,0.4350220902515749,4.002631509703425e-05
3.0,0.8710170299776139,0.5834677419354839,0.5677078059025202,0.5065547024743261,0.5904958556446182,0.9453624952336835,0.609353507565337,0.4530787278776998,0.4768122646868689,0.599904955594232,4.0059198147151855e-05
4.0,0.8290201280386217,0.6245967741935484,0.6094958852345527,0.5590767354322517,0.6308937470313921,0.8538463709278973,0.5176524530032095,0.6082464788753987,0.44371294371294373,0.5333767266366991,4.010521422251487e-05
5.0,0.7721140919193145,0.6544354838709677,0.6383772691072341,0.5959431963509861,0.6574440170762766,0.8299368637136121,0.6185236130215498,0.540267153812934,0.5597082041346573,0.6185021543101117,4.016434313895181e-05
6.0,0.7486927686199065,0.6481854838709677,0.650122078883966,0.6009187987019186,0.6548254199815923,0.800980529398177,0.5662540119211371,0.5945230189664739,0.5008044363976567,0.5507555448711349,4.0236558960565664e-05
7.0,0.7436319649219513,0.6483870967741936,0.6617583270805943,0.6056685053225761,0.6554187929869493,0.7769663453047454,0.6240256762952774,0.5770711239595215,0.568164717383426,0.6215938448202647,4.032183001111035e-05
8.0,0.7063791446147426,0.682258064516129,0.6811274133997934,0.6345483012557787,0.6860580286274327,0.8536947896752758,0.6391563502980284,0.5241236222793331,0.5521811292539562,0.6377416174379797,4.042011888788485e-05
9.0,0.6988764511000726,0.6768145161290322,0.6755879559027637,0.6287238439036974,0.681415609888535,0.8228432404672482,0.6327372764786795,0.543262243496653,0.5451651679654839,0.6330318665989185,4.053138247813933e-05
10.0,0.6749138219221946,0.6987903225806451,0.6943398721920323,0.6632993792764,0.7017347682138488,0.8551736597564449,0.635946813388354,0.5170032278280488,0.533050421553953,0.6261188452061096,4.065557197798583e-05
11.0,0.6655049118303483,0.7001008064516129,0.70475559669989,0.6654315579580247,0.7022497871014189,0.8585608621520332,0.6217331499312242,0.5039996766433706,0.5302030715375218,0.6189042258037205,4.07926329138052e-05
