class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,812,0.6114570361145704,0.604679802955665,0.8422649140546006,0.6080495356037152,0.7996215762550618,0.6681014631293006
1,NREM_to_Awake,94,0.7111111111111111,0.6808510638297872,0.9903560830860534,0.6956521739130435,0.9525064713681419,0.7096552293715908
2,Stable_NREM,1884,0.8386926726410121,0.8444798301486199,0.6622516556291391,0.8415763025654589,0.8327656388408489,0.8923111469236941
