class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1112,0.4698646986469865,0.6870503597122302,0.3509036144578313,0.5580715850986121,0.5278076108390396,0.47788142031658626
1,NREM_to_Awake,89,0.0,0.0,1.0,0.0,0.5158001137455255,0.038889719371912684
2,Stable_NREM,1239,0.5343980343980343,0.35108958837772397,0.6844296419650291,0.4237700925474915,0.5248484750735699,0.5402284372914179
