class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,544,0.6923076923076923,0.4963235294117647,0.8619102416570771,0.5781584582441114,0.7453800852907331,0.6744966412741566
1,NREM_to_Awake,55,0.6716417910447762,0.8181818181818182,0.9837997054491899,0.7377049180327869,0.975230954612398,0.7268829732633375
2,Stable_NREM,814,0.7364016736401674,0.8648648648648649,0.5792988313856428,0.7954802259887006,0.790697435939506,0.8024336472278716
