class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1112,0.0,0.0,1.0,0.0,0.5,0.4557377049180328
1,NREM_to_Awake,89,0.0,0.0,1.0,0.0,0.5,0.03647540983606557
2,Stable_NREM,1239,0.5077868852459017,1.0,0.0,0.6735525958140799,0.5,0.5077868852459017
