accuracy,balanced_accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,specificity_macro,specificity_weighted,macro_f1,cohen_kappa,weighted_f1,roc_auc_ovr_macro,roc_auc_ovr_weighted,average_precision_macro,average_precision_weighted,n_samples,roc_auc_ovr_NREM_to_MA,average_precision_NREM_to_MA,f1_NREM_to_MA,roc_auc_ovr_NREM_to_Awake,average_precision_NREM_to_Awake,f1_NREM_to_Awake,roc_auc_ovr_Stable_NREM,average_precision_Stable_NREM,f1_Stable_NREM,params_total,params_trainable,params_frozen,macs_per_forward,latency_ms_per_segment,train_wall_clock_s,label_fraction_requested,label_fraction_realised,partition,best_epoch,best_monitor_value,n_train,n_val,n_eval,evaluated_on
0.7439233139335844,0.699593808790833,0.7180579053589264,0.7310924667952504,0.699593808790833,0.7439233139335844,0.793119235776886,0.6354343933970736,0.7041478153231342,0.4062930693413679,0.732285986032123,0.8307336538602991,0.7695941785016843,0.7454796248091955,0.7724226220316371,2921,0.7482560888449061,0.5996939599243287,0.5283259070655634,0.971973596973597,0.7850260646480202,0.7586206896551724,0.7719712757623938,0.8517188498552378,0.825496849248667,4451939,4451939,0,169535328,0.5287419563198152,1303.848,1.0,1.0,selection_fold_04,15,0.7041478153231342,9184,2921,2921,val
