class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,1176,0.5109004739336492,0.4583333333333333,0.8149210903873745,0.4831913939937248,0.6882884251261481,0.4329378171627404
1,NREM_to_Awake,86,0.5657894736842105,0.5,0.9914904589994843,0.5308641975308642,0.958612686952037,0.501736638485306
2,Stable_NREM,2702,0.7790328273914578,0.8168023686158401,0.5039619651347068,0.7974706413730804,0.7472764788892655,0.8558001006730813
