accuracy,balanced_accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,specificity_macro,specificity_weighted,macro_f1,cohen_kappa,weighted_f1,roc_auc_ovr_macro,roc_auc_ovr_weighted,average_precision_macro,average_precision_weighted,n_samples,roc_auc_ovr_NREM_to_MA,average_precision_NREM_to_MA,f1_NREM_to_MA,roc_auc_ovr_NREM_to_Awake,average_precision_NREM_to_Awake,f1_NREM_to_Awake,roc_auc_ovr_Stable_NREM,average_precision_Stable_NREM,f1_Stable_NREM,params_total,params_trainable,params_frozen,macs_per_forward,latency_ms_per_segment,train_wall_clock_s,label_fraction_requested,label_fraction_realised,partition,best_epoch,best_monitor_value,n_train,n_val,n_eval,evaluated_on
0.6029723991507431,0.509108975285446,0.5521412856704768,0.5991542120453138,0.509108975285446,0.6029723991507431,0.7410624014167656,0.6202148050995537,0.5265185600402889,0.22256646541679903,0.6004566631343794,0.6407413620315365,0.5779376831345461,0.46854139943301315,0.55415484302395,1413,0.39480809585053817,0.3344084156855329,0.483271375464684,0.8451466059713483,0.3568735599308072,0.40425531914893614,0.6822693842727232,0.7143422226826991,0.6920289855072463,3184650,771,3183879,1087854080,0.39102961163735017,372.251,1.0,1.0,selection_fold_01,18,0.5265185600402889,10692,1413,1413,val
0.5274590163934426,0.48797677041868964,0.453986662909234,0.5771455534826804,0.48797677041868964,0.5274590163934426,0.7204633688260097,0.6339310900845861,0.44231314362954904,0.156183648501234,0.5250228046043501,0.6069671250617351,0.5541543916056846,0.4206411678966366,0.5242052473308305,2440,0.4196423734506371,0.39673657565224296,0.5778951339117314,0.7397091364420592,0.20354510650151042,0.2518518518518518,0.6615498652925091,0.6616418215361564,0.49719244512506383,3184650,771,3183879,1087854080,0.3979572626121808,320.914,1.0,1.0,selection_fold_02,9,0.44231314362954904,9665,2440,2440,val
0.572234273318872,0.48793024621570796,0.5546345421124282,0.5874402422112392,0.48793024621570796,0.572234273318872,0.724639206137046,0.601683345092266,0.5096902863345399,0.17139473785910797,0.5760990212965734,0.6134579883302189,0.5677750140246808,0.4287722509031135,0.517654347932722,2305,0.5020696439394668,0.3847681279940357,0.4955567171981181,0.7378173024991408,0.2869851179129159,0.39655172413793105,0.6004870185520489,0.6145635068023887,0.6369624176675707,3184650,771,3183879,1087854080,0.3955812072187352,388.193,1.0,1.0,selection_fold_03,22,0.5096902863345399,9800,2305,2305,val
0.6172465960665658,0.6513054451072193,0.5049085341394083,0.6233494660814198,0.6513054451072193,0.6172465960665658,0.7376405783389822,0.5956751389503805,0.4921213453909092,0.22184152647791455,0.573119762948089,0.6581996441352399,0.5630891281818198,0.5498003938339066,0.5542443013017515,1983,0.3959864117292697,0.33872483028672007,0.3241252302025783,0.9145089678213469,0.6098263328020005,0.4,0.6641035528551031,0.7008500184129989,0.7522388059701492,3184650,771,3183879,1087854080,0.4009566332873268,375.754,1.0,1.0,selection_fold_04,19,0.4921213453909092,10122,1983,1983,val
0.35973763874873865,0.4178652101078211,0.5237883622731044,0.6401415362654199,0.4178652101078211,0.35973763874873865,0.6842509886125879,0.6930153270890252,0.3252996207452589,0.03610951484096925,0.2903912090324899,0.6693413636154827,0.5951884525128996,0.3808888162676758,0.6053801395986038,3964,0.4834073873451819,0.28043279656533265,0.4566288284429214,0.8901660529882343,0.09931858705589315,0.30158730158730157,0.634450650513032,0.7629150651818015,0.21768273220555379,3184650,771,3183879,1087854080,0.394774941620805,311.198,1.0,1.0,selection_fold_05,8,0.3252996207452589,8141,3964,3964,val
0.34969611968209446,0.40345743786365323,0.2760517187007253,0.13364191527088715,0.40345743786365323,0.34969611968209446,0.667704590460659,0.6534176516998824,0.2740059846978086,0.005805747539699535,0.18748166237294467,0.6783028166287465,0.6115801378700146,0.47928502236091025,0.5893601370209374,2139,0.42892429176101526,0.3046843276622078,0.5143256464011181,0.9038694621827456,0.37622178470677525,0.3076923076923077,0.7021146959424786,0.7569489547137478,0.0,3184650,771,3183879,1087854080,0.39264592293572304,318.076,1.0,1.0,final_locked_test,9,0.3217526082859407,11524,581,2139,test
