class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,991,0.5740740740740741,0.5943491422805247,0.6534496431403648,0.5840356965790778,0.5925150301964308,0.5302699826630629
1,NREM_to_Awake,72,0.7142857142857143,0.5555555555555556,0.9926605504587156,0.625,0.9152459225280326,0.5612560539574721
2,Stable_NREM,1189,0.6632478632478632,0.6526492851135408,0.6293508936970837,0.6579058923272573,0.6837184223206295,0.6745604342434167
