class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,991,0.7487745098039216,0.6165489404641776,0.8374306106264869,0.6762589928057554,0.8040965037438453,0.7627660996752366
1,NREM_to_Awake,72,0.746031746031746,0.6527777777777778,0.9926605504587156,0.6962962962962963,0.9414245667686033,0.714543791161451
2,Stable_NREM,1189,0.7312454479242535,0.8444070647603028,0.6528692380056444,0.7837626854020296,0.8267546583728074,0.8336736667368267
