class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,791,0.5862068965517241,0.5802781289506953,0.7281879194630873,0.5832274459974587,0.7009625908925071,0.596410419769864
1,NREM_to_Awake,47,0.44285714285714284,0.6595744680851063,0.9798553719008265,0.5299145299145299,0.9462370318269738,0.5680904101603772
2,Stable_NREM,1145,0.736283185840708,0.7266375545851529,0.6443914081145584,0.7314285714285714,0.7617127492157455,0.8024963427842479
