class_idx,class_name,support,precision,recall,specificity,f1,roc_auc_ovr,average_precision
0,NREM_to_MA,900,0.4632952691680261,0.6311111111111111,0.6744186046511628,0.5343367826904986,0.701500907141679,0.5084820389563575
1,NREM_to_Awake,72,0.5166666666666667,0.4305555555555556,0.9898209898209899,0.4696969696969697,0.9019587769587769,0.4546390667881775
2,Stable_NREM,1949,0.8042813455657493,0.6747049769112365,0.6707818930041153,0.7338169642857143,0.7409619156811449,0.8329359403736714
